AddStop,2800,0,0
AddLimit,3100,0,0
AddStopLimit,3700,0,0
AddLimit,2500,0,0
AddStop,2700,0,0
AddStop,2600,0,0
AddLimit,2200,0,0
AddLimit,2600,0,0
AddStop,2800,0,0
AddStop,2600,0,0
AddLimit,3000,0,0
AddStopLimit,3800,0,0
AddLimit,6800,0,1
AddStopLimit,3000,0,0
AddStopLimit,3000,0,0
AddStop,2600,0,0
AddStop,2400,0,0
AddLimit,3100,0,0
AddLimit,2300,0,0
AddStop,2300,0,0
AddStop,2400,0,0
AddStop,3500,0,0
AddLimit,2800,0,0
AddStop,2400,0,0
AddLimit,2300,0,0
Market,2700,3,0
AddStop,2700,0,0
AddStopLimit,3200,0,0
Market,6000,2,0
AddLimit,3000,0,0
AddStop,2300,0,0
AddLimit,2100,0,0
AddLimit,7500,0,0
AddLimit,3300,0,0
Market,1900,1,0
AddLimit,2900,0,0
AddLimit,2700,0,0
AddLimit,2300,0,0
AddLimit,3600,0,0
AddStopLimit,2700,0,0
AddLimit,2200,0,0
AddStop,2400,0,0
AddStopLimit,3400,0,0
Market,3200,3,0
AddStopLimit,3300,0,0
AddStopLimit,2400,0,0
AddLimit,2100,0,0
AddLimit,2800,0,0
AddLimit,2300,0,0
AddStopLimit,2700,0,0
AddMarketLimit,2900,3,0
AddLimit,2900,0,0
AddStop,3500,0,0
AddLimit,3200,0,0
AddStopLimit,2800,0,0
AddLimit,2200,0,0
AddLimit,2300,0,0
AddLimit,2100,0,0
AddLimit,1900,0,0
AddLimit,2500,0,0
Market,1900,2,0
AddLimit,2300,0,0
AddLimit,2900,0,0
AddLimit,2500,0,0
AddLimit,2500,0,0
AddStop,2500,0,0
AddStopLimit,2800,0,0
AddLimit,2200,0,0
AddStop,2500,0,0
AddLimit,2300,0,0
AddLimit,2200,0,0
AddLimit,2100,0,0
AddLimit,2100,0,0
AddStop,2100,0,0
AddLimit,2300,0,0
AddStop,2400,0,0
AddLimit,23600,0,0
AddStop,2300,0,0
AddStopLimit,3400,0,0
AddLimit,3300,0,0
AddStopLimit,3400,0,0
AddLimit,2400,0,0
AddMarketLimit,2000,1,0
AddLimit,3100,0,0
AddLimit,3000,0,0
AddStop,2400,0,0
AddLimit,2100,0,0
AddMarketLimit,9100,3,0
AddLimit,2300,0,0
AddLimit,2100,0,0
AddLimit,2000,0,0
AddStopLimit,2800,0,0
AddStopLimit,3200,0,0
AddStop,2700,0,0
AddStop,2000,0,0
AddStop,2300,0,0
AddStop,2300,0,0
AddMarketLimit,2500,2,0
AddLimit,3000,0,0
AddStop,2200,0,0
AddStop,2200,0,0
AddLimit,2100,0,0
AddStop,2900,0,0
AddStop,3200,0,0
AddLimit,2600,0,0
AddLimit,2200,0,0
AddStop,2300,0,0
AddStopLimit,2800,0,0
AddStopLimit,3900,0,0
AddStopLimit,3800,0,0
AddLimit,2900,0,0
AddLimit,2000,0,0
AddLimit,2000,0,0
AddLimit,2300,0,0
AddStopLimit,2700,0,0
AddStopLimit,2700,0,0
AddLimit,2000,0,0
AddStop,2800,0,0
AddStop,7800,0,0
AddStopLimit,3800,0,0
AddLimit,2300,0,0
AddLimit,2300,0,0
AddLimit,2200,0,0
AddStop,2200,0,0
AddStopLimit,2900,0,0
AddLimit,2100,0,0
AddLimit,2100,0,0
AddStopLimit,2900,0,0
AddLimit,2700,0,0
AddLimit,2600,0,0
AddStop,3100,0,0
AddStop,2500,0,0
AddStopLimit,2500,0,0
AddLimit,2300,0,0
AddLimit,2300,0,0
AddLimit,2400,0,0
AddLimit,2600,0,0
AddLimit,2300,0,0
AddLimit,3500,0,0
AddLimit,2500,0,0
AddStop,2600,0,0
AddStop,3500,0,0
AddLimit,2600,0,0
AddStopLimit,3800,0,0
AddStop,2100,0,0
AddLimit,2200,0,0
AddLimit,2100,0,0
AddStop,2700,0,0
AddStop,2000,0,0
AddStopLimit,24600,0,0
AddLimit,2800,0,0
AddStop,2200,0,0
AddStopLimit,2700,0,0
AddMarketLimit,2600,2,0
AddStopLimit,3300,0,0
AddLimit,2400,0,0
AddLimit,2000,0,0
AddStopLimit,2700,0,0
AddStop,20200,0,0
Market,7500,1,0
Market,1800,1,0
AddLimit,2400,0,0
AddStopLimit,2900,0,0
Market,2200,2,0
AddLimit,2100,0,0
AddLimit,2000,0,0
AddLimit,2300,0,0
AddStop,2500,0,0
AddLimit,2100,0,0
AddMarketLimit,2000,1,0
AddStopLimit,3700,0,0
AddStopLimit,2800,0,0
AddStopLimit,3000,0,0
AddLimit,2200,0,0
AddMarketLimit,3500,2,0
AddStop,2300,0,0
AddLimit,2500,0,0
AddLimit,2300,0,0
AddStopLimit,3000,0,0
AddLimit,2200,0,0
AddMarketLimit,1500,1,0
AddLimit,2000,0,0
AddLimit,2100,0,0
AddLimit,2300,0,0
AddStopLimit,3300,0,0
AddLimit,2100,0,0
AddStop,2300,0,0
AddLimit,2100,0,0
AddLimit,2800,0,0
AddLimit,2300,0,0
AddStop,2600,0,0
AddLimit,3100,0,0
AddLimit,2900,0,0
AddLimit,3000,0,0
AddLimit,2200,0,0
AddLimit,3100,0,0
AddLimit,2300,0,0
AddLimit,2000,0,0
AddStopLimit,2900,0,0
AddLimit,2000,0,0
AddStopLimit,2800,0,0
AddStopLimit,2800,0,0
AddLimit,3000,0,0
AddLimit,3000,0,0
AddMarketLimit,2300,2,0
AddStop,2200,0,0
AddLimit,2300,0,0
AddLimit,2600,0,0
AddLimit,9200,0,0
Market,2400,2,0
AddLimit,2400,0,0
AddLimit,2400,0,0
AddLimit,2500,0,0
AddStopLimit,3900,0,0
AddLimit,2300,0,0
AddStop,2500,0,0
AddStopLimit,2700,0,0
AddStop,2200,0,0
AddStop,2200,0,0
AddLimit,2500,0,0
AddLimit,2800,0,0
Market,2600,2,0
AddStop,2700,0,0
AddLimit,2700,0,0
AddLimit,2200,0,0
AddStop,2100,0,0
AddLimit,2200,0,0
AddStop,2700,0,0
AddLimit,2800,0,0
AddStop,2200,0,0
AddStop,2000,0,0
AddStopLimit,2800,0,0
AddStop,3400,0,0
AddLimit,2100,0,0
AddLimit,2100,0,0
AddStop,2000,0,0
AddStop,2100,0,0
AddLimit,2300,0,0
AddStop,2200,0,0
AddStopLimit,2900,0,0
AddLimit,2800,0,0
AddLimit,2000,0,0
AddMarketLimit,8900,3,0
AddStopLimit,3900,0,0
AddStopLimit,2400,0,0
AddLimit,2100,0,0
AddStop,2000,0,0
AddLimit,2200,0,0
AddStop,2400,0,0
AddStopLimit,2700,0,0
AddStop,2300,0,0
AddStop,7300,0,1
AddStopLimit,2600,0,0
AddLimit,2200,0,0
AddLimit,2200,0,0
AddLimit,3200,0,0
AddLimit,2700,0,0
AddStopLimit,2400,0,0
AddLimit,2300,0,0
AddStop,2500,0,0
AddLimit,2300,0,0
AddLimit,2400,0,0
AddStop,1900,0,0
AddLimit,2200,0,0
AddStopLimit,2800,0,0
AddStopLimit,3200,0,0
AddLimit,2400,0,0
AddLimit,2200,0,0
AddMarketLimit,2300,2,0
AddStopLimit,3600,0,0
AddLimit,3000,0,0
AddLimit,2400,0,0
AddLimit,2900,0,0
AddStop,3100,0,0
AddStop,2300,0,0
AddLimit,2400,0,0
AddLimit,2400,0,0
AddLimit,2100,0,0
AddStopLimit,2600,0,0
AddLimit,2200,0,0
AddStop,3100,0,0
AddLimit,3000,0,0
AddStop,2500,0,0
AddStop,2100,0,0
AddLimit,2400,0,0
AddStopLimit,3000,0,0
AddStop,2100,0,0
AddStop,2100,0,0
AddStop,2200,0,0
AddStopLimit,2500,0,0
AddLimit,2300,0,0
AddLimit,2500,0,0
AddStopLimit,3000,0,0
AddLimit,3000,0,0
AddStopLimit,3000,0,0
AddLimit,2100,0,0
AddStopLimit,2400,0,0
AddStopLimit,2300,0,0
AddLimit,2400,0,0
AddStopLimit,2800,0,0
AddLimit,2900,0,0
AddStop,2500,0,0
AddLimit,2500,0,0
AddStopLimit,3000,0,0
AddStopLimit,2800,0,0
AddStopLimit,2800,0,0
AddMarketLimit,3200,3,0
AddLimit,2300,0,0
AddLimit,2100,0,0
AddLimit,2400,0,0
AddLimit,2200,0,0
AddLimit,2200,0,0
AddStop,2400,0,0
AddLimit,2100,0,0
AddLimit,2700,0,0
Market,3700,3,0
AddLimit,2400,0,0
AddLimit,2400,0,0
AddLimit,2200,0,0
AddStopLimit,7100,0,0
AddStopLimit,3800,0,0
AddStop,2500,0,0
AddStopLimit,2200,0,0
AddLimit,2200,0,0
AddLimit,2600,0,0
AddLimit,2500,0,0
AddLimit,2500,0,0
AddStop,2400,0,0
AddLimit,2200,0,0
AddLimit,3400,0,0
AddStopLimit,2700,0,0
AddLimit,2100,0,0
AddLimit,2300,0,0
AddLimit,2000,0,0
AddStopLimit,2600,0,0
AddStop,3200,0,0
AddLimit,2600,0,0
AddMarketLimit,2900,2,0
AddStopLimit,3500,0,0
AddStopLimit,3400,0,0
AddStop,3500,0,0
AddStop,2500,0,0
AddLimit,2400,0,0
AddStop,2200,0,0
AddLimit,2100,0,0
AddLimit,2400,0,0
AddLimit,2300,0,0
AddStopLimit,2900,0,0
AddStop,2400,0,0
AddStopLimit,3200,0,0
AddLimit,2800,0,0
AddStopLimit,3300,0,0
AddLimit,2400,0,0
AddLimit,2300,0,0
AddLimit,2300,0,0
AddLimit,1700,0,0
AddLimit,2200,0,0
AddLimit,2500,0,0
AddLimit,2700,0,0
AddLimit,3100,0,0
AddLimit,3000,0,0
AddStopLimit,2800,0,0
AddStop,2400,0,0
AddLimit,2200,0,0
AddStopLimit,3300,0,0
AddStop,2200,0,0
AddStopLimit,2600,0,0
AddLimit,2200,0,0
AddLimit,3500,0,0
AddLimit,2300,0,0
AddStopLimit,2900,0,0
AddLimit,2300,0,0
AddLimit,1900,0,0
AddStopLimit,3000,0,0
AddLimit,2800,0,0
AddStop,2300,0,0
AddLimit,2800,0,0
AddLimit,2100,0,0
AddStopLimit,3000,0,0
AddStop,2400,0,0
AddMarketLimit,2200,1,0
AddStopLimit,3300,0,0
AddStopLimit,2500,0,0
AddLimit,2700,0,0
AddStopLimit,2700,0,0
AddLimit,2100,0,0
AddStopLimit,2400,0,0
AddStopLimit,2700,0,0
AddLimit,2300,0,0
AddLimit,2400,0,0
AddLimit,2200,0,0
AddStopLimit,3000,0,0
AddLimit,2400,0,0
AddLimit,3200,0,0
AddLimit,2200,0,0
AddMarketLimit,2500,2,0
AddLimit,2400,0,0
AddStop,2400,0,0
AddLimit,2600,0,0
AddLimit,2300,0,0
AddStop,2200,0,0
AddLimit,3100,0,0
AddStop,2900,0,0
AddStopLimit,3100,0,0
AddStopLimit,2600,0,0
AddStopLimit,2800,0,0
AddLimit,2300,0,0
AddMarketLimit,3400,3,0
AddStopLimit,3600,0,0
AddStop,2600,0,0
AddLimit,2900,0,0
AddStop,2600,0,0
AddLimit,2600,0,0
AddLimit,3000,0,0
AddStop,3400,0,0
AddStopLimit,2800,0,0
AddLimit,2300,0,0
AddLimit,2300,0,0
AddLimit,2300,0,0
AddLimit,2100,0,0
AddLimit,2100,0,0
AddLimit,2100,0,0
AddStopLimit,2700,0,0
AddLimit,3400,0,0
AddLimit,2500,0,0
AddLimit,2300,0,0
AddLimit,2100,0,0
AddLimit,2500,0,0
AddStopLimit,3500,0,0
AddStopLimit,3100,0,0
AddStop,2300,0,0
AddLimit,2200,0,0
AddLimit,2100,0,0
AddStop,1900,0,0
AddStopLimit,2800,0,0
AddLimit,2400,0,0
AddStop,2000,0,0
AddStopLimit,2900,0,0
AddLimit,2100,0,0
AddStop,3000,0,0
AddStop,2400,0,0
AddStopLimit,2900,0,0
AddStop,2500,0,0
AddStop,3000,0,0
AddStop,2100,0,0
AddLimit,2400,0,0
AddStopLimit,2800,0,0
AddStop,2200,0,0
AddStop,2300,0,0
AddStopLimit,2600,0,0
AddLimit,2200,0,0
AddStop,2500,0,0
AddLimit,2600,0,0
AddLimit,2900,0,0
AddLimit,2300,0,0
AddStop,2300,0,0
AddLimit,2800,0,0
AddStopLimit,3000,0,0
AddLimit,2800,0,0
AddLimit,2000,0,0
AddStop,2300,0,0
AddLimit,2200,0,0
AddLimit,2200,0,0
AddStopLimit,4700,0,0
AddLimit,3200,0,0
AddStop,2600,0,0
AddLimit,1700,0,0
AddStopLimit,2200,0,0
AddLimit,1500,0,0
AddMarketLimit,1600,1,0
AddLimit,1400,0,0
AddLimit,3700,0,0
AddLimit,2100,0,0
AddStopLimit,2800,0,0
AddStopLimit,3400,0,0
AddLimit,2800,0,0
AddLimit,2300,0,0
AddLimit,2100,0,0
AddLimit,2200,0,0
AddLimit,1900,0,0
AddLimit,2200,0,0
AddStop,2600,0,0
AddLimit,2100,0,0
AddStopLimit,2900,0,0
AddLimit,2100,0,0
AddLimit,2400,0,0
AddLimit,2400,0,0
AddLimit,2300,0,0
AddLimit,2300,0,0
AddStop,2400,0,0
AddStopLimit,2600,0,0
AddLimit,2200,0,0
AddStop,3100,0,0
AddLimit,2700,0,0
AddStopLimit,2600,0,0
AddLimit,2700,0,0
AddLimit,2200,0,0
AddStopLimit,3000,0,0
AddLimit,2000,0,0
AddLimit,3100,0,0
AddStopLimit,4800,0,0
AddStopLimit,3100,0,0
AddStopLimit,2900,0,0
AddMarketLimit,2400,1,0
AddStopLimit,3900,0,0
AddStop,2100,0,0
AddStop,1900,0,0
AddStop,1700,0,0
AddLimit,1500,0,0
AddLimit,1400,0,0
AddLimit,1500,0,0
AddStop,1600,0,0
AddStop,1900,0,0
AddStopLimit,1800,0,0
AddStop,1900,0,0
AddStop,1800,0,0
AddStop,1600,0,0
AddLimit,1500,0,0
AddLimit,1400,0,0
AddStopLimit,5700,0,1
AddLimit,1300,0,0
AddLimit,2000,0,0
AddLimit,1500,0,0
AddStop,1600,0,0
AddLimit,1500,0,0
AddStop,2000,0,0
AddLimit,2000,0,0
AddStop,2300,0,0
AddStopLimit,5100,0,0
Market,3900,4,0
AddLimit,2600,0,0
AddStop,2400,0,0
AddLimit,2100,0,0
AddLimit,2200,0,0
AddStopLimit,2900,0,0
AddStopLimit,3100,0,0
AddStop,3100,0,0
AddLimit,2300,0,0
AddLimit,3000,0,0
AddLimit,2200,0,0
AddLimit,2000,0,0
Market,2100,3,0
Market,1000,1,0
AddLimit,1500,0,0
AddStopLimit,1800,0,0
AddLimit,1900,0,0
AddStopLimit,2700,0,0
AddLimit,3700,0,0
AddStop,3400,0,0
AddStop,3400,0,0
AddLimit,2700,0,0
AddStop,2400,0,0
Market,2300,2,0
AddStop,2900,0,0
AddLimit,3000,0,0
AddLimit,2600,0,0
AddStop,2500,0,0
AddStopLimit,3000,0,0
AddStopLimit,2800,0,0
AddStopLimit,2900,0,0
AddStopLimit,2800,0,0
AddLimit,2600,0,0
AddLimit,2300,0,0
AddLimit,2300,0,0
AddStopLimit,2600,0,0
AddStop,3200,0,0
AddStopLimit,2500,0,0
AddStopLimit,2500,0,0
AddStop,2600,0,0
AddStopLimit,2500,0,0
AddLimit,2800,0,0
AddLimit,2600,0,0
AddLimit,2700,0,0
Market,2500,2,0
AddLimit,2100,0,0
AddMarketLimit,2100,4,0
AddLimit,1700,0,0
AddStopLimit,2300,0,0
AddStop,2300,0,0
AddLimit,2200,0,0
AddLimit,2400,0,0
AddStop,2700,0,0
AddStopLimit,3500,0,0
AddStopLimit,3400,0,0
AddLimit,2400,0,0
AddLimit,2200,0,0
AddStop,2100,0,0
AddStop,2100,0,0
AddLimit,2700,0,0
AddLimit,2300,0,0
AddStop,2300,0,0
AddStop,2300,0,0
AddStopLimit,2700,0,0
AddStopLimit,2700,0,0
AddLimit,2600,0,0
AddStop,3000,0,0
AddLimit,2600,0,0
AddLimit,8600,0,0
AddStop,3100,0,0
AddLimit,2900,0,0
AddLimit,2500,0,0
AddStopLimit,3300,0,0
AddLimit,2900,0,0
AddStopLimit,3100,0,0
AddStop,2400,0,0
AddLimit,2300,0,0
AddStop,2100,0,0
AddLimit,2300,0,0
AddLimit,2200,0,0
AddStopLimit,2800,0,0
AddLimit,3600,0,0
AddLimit,3100,0,0
AddStopLimit,3600,0,0
AddLimit,2500,0,0
AddLimit,2100,0,0
AddStopLimit,4100,0,0
Market,2400,4,0
AddStopLimit,2700,0,0
AddStopLimit,2900,0,0
AddStopLimit,3200,0,0
AddStop,3500,0,0
AddLimit,2900,0,0
AddStop,2100,0,0
AddStopLimit,3000,0,0
AddLimit,2200,0,0
AddLimit,2700,0,0
AddStopLimit,3100,0,0
AddLimit,2500,0,0
AddLimit,2300,0,0
AddLimit,3100,0,0
Market,2500,3,0
AddStop,2300,0,0
AddLimit,2500,0,0
AddStop,3000,0,0
AddStopLimit,3200,0,0
AddStop,3000,0,0
AddLimit,3300,0,0
AddLimit,3100,0,0
AddLimit,2600,0,0
AddStopLimit,2800,0,0
AddStop,2300,0,0
AddStop,2400,0,0
AddLimit,2200,0,0
AddStopLimit,2600,0,0
AddStopLimit,2700,0,0
AddStop,3200,0,0
AddStopLimit,2900,0,0
AddStop,2100,0,0
AddStop,3300,0,0
AddMarketLimit,3200,3,0
AddLimit,3100,0,0
AddLimit,2200,0,0
AddStop,2200,0,0
AddStopLimit,2700,0,0
AddStopLimit,2300,0,0
AddLimit,2000,0,0
AddLimit,2500,0,0
AddStopLimit,2300,0,0
AddLimit,2100,0,0
AddStop,2700,0,0
AddStop,2200,0,0
AddLimit,2400,0,0
AddStop,2800,0,0
AddStopLimit,3000,0,0
AddLimit,2100,0,0
AddLimit,2700,0,0
AddMarketLimit,2300,1,0
AddStopLimit,3000,0,0
AddStopLimit,2700,0,0
AddLimit,2300,0,0
AddStopLimit,2400,0,0
AddStop,2100,0,0
AddLimit,2100,0,0
AddLimit,2100,0,0
AddLimit,2000,0,0
AddLimit,2000,0,0
AddLimit,2800,0,0
AddLimit,2100,0,0
AddStopLimit,2900,0,0
AddStop,2400,0,0
AddStop,2100,0,0
AddLimit,2200,0,0
AddStop,3100,0,0
AddLimit,2900,0,0
AddLimit,20800,0,0
AddLimit,2600,0,0
AddLimit,2200,0,0
AddLimit,3600,0,0
AddLimit,2100,0,0
Market,23500,55,2
AddLimit,1700,0,0
AddMarketLimit,2000,58,0
AddLimit,1400,0,0
AddLimit,1400,0,0
AddStopLimit,2400,0,0
AddLimit,1600,0,0
AddLimit,1500,0,0
AddStopLimit,1800,0,0
AddLimit,1400,0,0
AddLimit,1400,0,0
AddStop,4200,0,0
AddStopLimit,3600,0,0
Market,1900,1,0
AddLimit,2800,0,0
AddLimit,2600,0,0
AddLimit,2300,0,0
AddLimit,2100,0,0
AddMarketLimit,2600,3,0
AddMarketLimit,2200,4,0
AddStopLimit,3000,0,0
AddStop,2900,0,0
AddStop,2300,0,0
AddLimit,2300,0,0
AddLimit,2200,0,0
AddLimit,2300,0,0
AddStopLimit,105800,0,0
Market,2800,2,0
AddStop,2200,0,0
AddStopLimit,1900,0,0
AddMarketLimit,1800,1,0
AddLimit,1400,0,0
AddStopLimit,4500,0,0
AddStopLimit,5400,0,1
AddStop,4100,0,0
AddLimit,2800,0,0
AddStopLimit,3500,0,0
AddStopLimit,2700,0,0
AddLimit,2400,0,0
AddStopLimit,2800,0,0
AddStop,2800,0,0
AddLimit,2800,0,0
AddLimit,2500,0,0
AddLimit,2300,0,0
AddStopLimit,2900,0,0
AddLimit,3000,0,0
AddLimit,2100,0,0
AddLimit,2500,0,0
AddStop,49900,0,0
AddStop,3100,0,0
AddLimit,3500,0,0
AddLimit,2900,0,0
AddLimit,2300,0,0
AddStop,2300,0,0
AddStop,2500,0,0
AddStopLimit,2500,0,0
AddStopLimit,3100,0,0
AddLimit,2200,0,0
AddLimit,2200,0,0
AddStopLimit,2700,0,0
AddStopLimit,2800,0,0
Market,2900,3,0
AddLimit,2300,0,0
AddLimit,2200,0,0
AddStopLimit,2900,0,0
AddLimit,8500,0,0
AddLimit,7200,0,0
AddStop,2500,0,0
AddStopLimit,2900,0,0
AddStopLimit,18300,0,0
AddLimit,3200,0,0
AddLimit,2700,0,0
AddLimit,2400,0,0
AddStopLimit,3000,0,0
AddStop,2400,0,0
AddStop,2300,0,0
AddStop,2000,0,0
AddLimit,3100,0,0
AddLimit,2300,0,0
AddStop,2300,0,0
AddLimit,2100,0,0
AddLimit,2300,0,0
AddLimit,3000,0,0
AddStop,2400,0,0
AddStopLimit,3000,0,0
AddLimit,1900,0,0
AddStop,2200,0,0
AddLimit,2800,0,0
AddLimit,2100,0,0
AddStop,2300,0,0
AddLimit,3600,0,0
AddLimit,2700,0,0
AddStopLimit,3500,0,0
AddStopLimit,2600,0,0
AddStopLimit,2800,0,0
AddLimit,2200,0,0
AddStop,2400,0,0
AddLimit,3100,0,0
AddStop,2500,0,0
AddStop,6500,0,1
AddLimit,4500,0,0
AddLimit,1700,0,0
AddStop,2100,0,0
AddStopLimit,2100,0,0
AddLimit,1600,0,0
AddStop,1600,0,0
AddLimit,1400,0,0
AddStop,1700,0,0
AddLimit,1500,0,0
AddLimit,1600,0,0
AddStop,1500,0,0
AddLimit,1400,0,0
AddStopLimit,1800,0,0
AddStop,1300,0,0
AddLimit,23200,0,0
AddStopLimit,3600,0,0
AddLimit,2500,0,0
AddStopLimit,7700,0,0
AddLimit,2400,0,0
AddStopLimit,3500,0,0
AddStopLimit,2900,0,0
AddStopLimit,1800,0,0
AddStop,3900,0,0
AddLimit,3100,0,0
AddLimit,2500,0,0
AddStop,2400,0,0
AddStopLimit,3300,0,0
AddLimit,2500,0,0
AddLimit,3300,0,0
AddStop,3300,0,0
AddLimit,2300,0,0
AddStopLimit,2900,0,0
AddLimit,3300,0,0
Market,3500,3,0
AddStopLimit,3400,0,0
AddStop,2900,0,0
AddLimit,4200,0,0
Market,2400,1,0
AddStop,3500,0,0
AddStopLimit,3000,0,0
AddLimit,2100,0,0
AddStopLimit,2100,0,0
AddLimit,1800,0,0
AddStop,1600,0,0
AddStopLimit,1900,0,0
AddLimit,1200,0,0
AddLimit,1400,0,0
AddStop,1900,0,0
AddLimit,1500,0,0
AddLimit,1300,0,0
AddLimit,1900,0,0
AddStopLimit,1800,0,0
AddLimit,1500,0,0
AddLimit,5000,0,0
AddLimit,3600,0,0
AddLimit,2100,0,0
AddStopLimit,2300,0,0
AddStop,8900,0,0
AddStop,3500,0,0
AddStopLimit,4500,0,0
AddLimit,2700,0,0
AddStop,4500,0,0
AddLimit,3700,0,0
AddLimit,2400,0,0
AddLimit,2600,0,0
AddStopLimit,3900,0,0
AddStopLimit,3600,0,0
AddLimit,1800,0,0
AddStop,1700,0,0
AddStopLimit,1700,0,0
AddStop,1800,0,0
AddLimit,1400,0,0
AddStopLimit,1700,0,0
AddLimit,1600,0,0
AddLimit,1600,0,0
AddMarketLimit,9200,5,0
AddLimit,1200,0,0
AddLimit,1400,0,0
AddMarketLimit,1900,9,0
AddLimit,2300,0,0
AddLimit,1600,0,0
AddLimit,1400,0,0
AddStop,1600,0,0
AddLimit,1400,0,0
AddLimit,1600,0,0
AddStopLimit,2000,0,0
AddLimit,1300,0,0
AddLimit,1700,0,0
Market,1000,1,0
AddLimit,1500,0,0
AddLimit,1500,0,0
AddMarketLimit,1600,3,0
AddLimit,1300,0,0
AddStop,1400,0,0
AddLimit,1300,0,0
AddStop,1600,0,0
AddStop,1400,0,0
AddStopLimit,1600,0,0
AddStop,1600,0,0
AddLimit,1400,0,0
AddLimit,7500,0,0
AddStopLimit,2800,0,0
AddLimit,4400,0,0
AddLimit,2900,0,0
AddLimit,2700,0,0
AddLimit,2500,0,0
AddLimit,2700,0,0
Market,2500,1,0
AddStop,3000,0,0
AddLimit,36900,0,0
AddStop,1600,0,0
AddLimit,1700,0,0
AddStop,1500,0,0
AddStopLimit,1900,0,0
AddLimit,1300,0,0
AddLimit,1500,0,0
AddLimit,7900,0,0
AddLimit,1500,0,0
AddLimit,1400,0,0
AddStop,1400,0,0
AddLimit,1400,0,0
AddStopLimit,1900,0,0
AddLimit,4500,0,0
AddStopLimit,3000,0,0
AddStop,3100,0,0
AddStopLimit,4300,0,0
AddStop,2600,0,0
AddLimit,2100,0,0
AddStopLimit,3300,0,0
AddLimit,3700,0,0
AddLimit,2700,0,0
AddStop,4100,0,0
AddLimit,3200,0,0
AddLimit,2600,0,0
AddLimit,2200,0,0
AddLimit,6700,0,0
AddStopLimit,3400,0,0
AddStop,2300,0,0
AddStopLimit,2200,0,0
AddStop,4100,0,0
AddStop,2800,0,0
AddLimit,2100,0,0
AddLimit,1700,0,0
AddLimit,1700,0,0
AddLimit,1400,0,0
AddLimit,1500,0,0
AddLimit,1500,0,0
AddStop,1600,0,0
AddLimit,1200,0,0
AddLimit,2600,0,0
AddStop,1600,0,0
AddStop,1500,0,0
AddStopLimit,1900,0,0
AddLimit,1400,0,0
AddLimit,2200,0,0
AddStopLimit,1900,0,0
AddStop,1500,0,0
AddLimit,1600,0,0
AddLimit,1400,0,0
AddLimit,1400,0,0
AddLimit,1900,0,0
AddLimit,1400,0,0
AddLimit,1400,0,0
AddStop,1500,0,0
AddLimit,1300,0,0
AddStop,1500,0,0
AddLimit,2100,0,0
AddLimit,1400,0,0
AddStopLimit,1500,0,0
AddLimit,2700,0,0
AddLimit,2000,0,0
AddStop,17200,0,0
AddLimit,1600,0,0
AddLimit,1500,0,0
AddStopLimit,2800,0,0
AddStop,1900,0,0
AddMarketLimit,5400,3,0
AddStopLimit,2000,0,0
AddMarketLimit,1900,2,0
Market,1800,4,0
AddLimit,1700,0,0
AddStop,1500,0,0
AddStop,1500,0,0
AddLimit,2900,0,0
AddLimit,1900,0,0
AddLimit,1500,0,0
AddLimit,1400,0,0
AddLimit,1400,0,0
AddLimit,1300,0,0
AddStopLimit,2000,0,0
AddLimit,5400,0,0
AddLimit,2800,0,0
AddStopLimit,3300,0,0
AddLimit,2900,0,0
AddStop,3400,0,0
AddStopLimit,3100,0,0
AddLimit,3500,0,0
AddLimit,2700,0,0
AddLimit,3400,0,0
AddLimit,2200,0,0
AddStopLimit,2800,0,0
AddLimit,2200,0,0
AddLimit,2300,0,0
AddStop,2300,0,0
AddLimit,2000,0,0
AddStopLimit,2700,0,0
AddStop,2800,0,0
AddLimit,2300,0,0
AddStop,2100,0,0
AddStop,2300,0,0
AddLimit,11500,0,0
AddStopLimit,4000,0,0
AddLimit,2600,0,0
AddStopLimit,2700,0,0
AddMarketLimit,2800,2,0
AddLimit,2100,0,0
AddMarketLimit,2600,4,0
AddLimit,2300,0,0
AddStop,3800,0,0
AddLimit,2600,0,0
AddStop,2600,0,0
AddStop,2300,0,0
AddStop,2200,0,0
AddLimit,2400,0,0
AddLimit,2300,0,0
AddStop,2400,0,0
AddLimit,2000,0,0
AddLimit,2300,0,0
AddLimit,2000,0,0
AddStop,2300,0,0
AddStop,2800,0,0
AddStopLimit,2900,0,0
AddStopLimit,2700,0,0
AddStopLimit,2600,0,0
AddLimit,2300,0,0
AddStop,2200,0,0
AddStop,2500,0,0
AddStopLimit,3300,0,0
AddLimit,2700,0,0
AddLimit,2400,0,0
AddLimit,2700,0,0
AddLimit,2500,0,0
AddStopLimit,3400,0,0
AddLimit,2300,0,0
Market,2800,2,0
AddStop,3000,0,0
AddStopLimit,2900,0,0
AddLimit,2900,0,0
AddMarketLimit,2800,2,0
AddStopLimit,3400,0,0
AddLimit,2400,0,0
AddLimit,2200,0,0
AddLimit,2400,0,0
AddStopLimit,3100,0,0
AddLimit,2400,0,0
AddLimit,2400,0,0
AddLimit,2200,0,0
AddLimit,2800,0,0
AddLimit,2000,0,0
AddLimit,2200,0,0
AddLimit,1900,0,0
AddLimit,2100,0,0
AddMarketLimit,2200,1,0
AddStop,2800,0,0
AddMarketLimit,2500,2,0
AddMarketLimit,2400,4,0
AddLimit,2300,0,0
AddLimit,3700,0,0
AddStop,1800,0,0
